month,doctor_id,rep_id,product_id,product_name,region,state,specialty,potential_segment,sales_calls,prescriptions,units_sold,discount_pct,revenue,cost,new_patients,repeat_patients,gross_profit,gross_margin_pct
2025-01-01,D0159,R012,P004,NeuroZen,South,Telangana,Neurology,High,6,40,49,0.0670,75431.30,42138.40,9,31,33292.90,0.4414
2025-01-01,D0160,R001,P004,NeuroZen,North,Punjab,Neurology,Medium,5,32,39,0.0951,58229.90,33325.86,8,24,24904.04,0.4277
2025-01-01,D0161,R024,P005,MediCore,West,Goa,General Medicine,Medium,5,23,29,0.0987,18819.31,13125.67,6,17,5693.64,0.3025
2025-01-01,D0161,R014,P004,NeuroZen,West,Goa,General Medicine,Medium,1,4,4,0.0909,5999.75,3390.71,1,3,2609.03,0.4349
2025-01-01,D0162,R020,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,5,40,52,0.0815,78806.80,44797.77,10,30,34009.03,0.4315
2025-01-01,D0163,R002,P002,GlucoCare,South,Karnataka,Diabetology,High,13,62,72,0.0715,65511.66,44087.18,16,46,21424.48,0.3270
2025-01-01,D0164,R002,P005,MediCore,South,Kerala,General Medicine,Medium,3,27,28,0.0960,18225.44,13386.19,8,19,4839.26,0.2655
2025-01-01,D0165,R018,P005,MediCore,East,Assam,General Medicine,Low,2,23,28,0.0683,18782.59,13750.17,8,15,5032.42,0.2679
2025-01-01,D0165,R008,P004,NeuroZen,East,Assam,General Medicine,Low,2,13,16,0.0771,24363.53,14110.41,5,8,10253.12,0.4208
2025-01-01,D0166,R014,P005,MediCore,West,Gujarat,General Medicine,Low,4,21,25,0.0606,16909.68,12291.82,9,12,4617.86,0.2731
2025-01-01,D0167,R013,P004,NeuroZen,East,Assam,Neurology,Medium,4,28,29,0.0934,43380.83,25235.89,10,18,18144.94,0.4183
2025-01-01,D0168,R022,P002,GlucoCare,South,Kerala,Diabetology,Low,1,17,18,0.0709,16389.93,11028.27,6,11,5361.66,0.3271
2025-01-01,D0169,R017,P003,RespiraX,South,Kerala,Pulmonology,Medium,3,22,28,0.1017,35715.96,20776.93,7,15,14939.02,0.4183
2025-01-01,D0170,R005,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Medium,4,23,26,0.0902,39030.57,23277.49,8,15,15753.07,0.4036
2025-01-01,D0171,R021,P002,GlucoCare,North,Punjab,Diabetology,Medium,2,27,30,0.0634,27534.91,18651.44,5,22,8883.46,0.3226
2025-01-01,D0172,R018,P002,GlucoCare,East,West Bengal,Diabetology,Medium,4,32,40,0.0971,35392.29,24885.17,12,20,10507.12,0.2969
2025-01-01,D0173,R004,P004,NeuroZen,West,Goa,Neurology,High,10,50,54,0.0616,83611.12,47858.55,17,33,35752.58,0.4276
2025-01-01,D0174,R023,P001,CardioPlus,East,West Bengal,Cardiology,Medium,5,31,40,0.0617,46916.78,29155.70,9,22,17761.08,0.3786
2025-01-01,D0175,R008,P004,NeuroZen,East,West Bengal,Neurology,Medium,4,38,43,0.0666,66223.66,39129.39,13,25,27094.26,0.4091
2025-01-01,D0175,R023,P002,GlucoCare,East,West Bengal,Neurology,Medium,3,9,9,0.1013,7926.77,5252.12,3,6,2674.65,0.3374
2025-01-01,D0176,R001,P002,GlucoCare,North,Haryana,Diabetology,Low,2,24,31,0.0583,28609.20,18921.12,8,16,9688.08,0.3386
2025-01-01,D0177,R009,P003,RespiraX,West,Gujarat,Pulmonology,Medium,4,41,54,0.0858,70099.69,42837.73,11,30,27261.96,0.3889
2025-01-01,D0178,R012,P004,NeuroZen,South,Telangana,Neurology,Low,2,25,32,0.0587,49703.11,29227.32,8,17,20475.79,0.4120
2025-01-01,D0179,R022,P005,MediCore,South,Tamil Nadu,General Medicine,High,10,70,92,0.0833,60723.69,43578.79,26,44,17144.90,0.2823
2025-01-01,D0180,R006,P005,MediCore,North,Delhi,General Medicine,Medium,2,35,37,0.1049,23846.54,17806.83,11,24,6039.71,0.2533
2025-01-01,D0181,R015,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,Medium,4,33,42,0.0762,38022.92,25888.16,13,20,12134.76,0.3191
2025-01-01,D0182,R020,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Medium,3,42,56,0.0670,86213.19,51522.91,17,25,34690.28,0.4024
2025-01-01,D0183,R016,P004,NeuroZen,North,Delhi,Neurology,High,11,52,62,0.0618,95976.78,57021.23,16,36,38955.55,0.4059
2025-01-01,D0183,R001,P005,MediCore,North,Delhi,Neurology,High,9,35,40,0.0778,26560.76,18474.30,14,21,8086.46,0.3045
2025-01-01,D0184,R020,P005,MediCore,Central,Chhattisgarh,General Medicine,Medium,6,43,51,0.0564,34647.68,24862.62,15,28,9785.06,0.2824
2025-01-01,D0185,R011,P005,MediCore,North,Uttar Pradesh,General Medicine,Low,1,16,19,0.0559,12915.41,9534.80,3,13,3380.61,0.2618
2025-01-01,D0186,R018,P001,CardioPlus,East,Bihar,Cardiology,Medium,1,27,33,0.0613,38721.59,24988.91,10,17,13732.68,0.3547
2025-01-01,D0187,R012,P005,MediCore,South,Tamil Nadu,General Medicine,Medium,4,29,31,0.0971,20152.85,14793.99,10,19,5358.85,0.2659
2025-01-01,D0188,R014,P005,MediCore,West,Maharashtra,General Medicine,High,10,66,85,0.0881,55809.95,38901.20,15,51,16908.75,0.3030
2025-01-01,D0189,R011,P004,NeuroZen,North,Punjab,Neurology,Medium,7,31,37,0.0860,55797.12,31505.10,9,22,24292.03,0.4354
2025-01-01,D0190,R016,P004,NeuroZen,North,Haryana,Neurology,Medium,1,25,32,0.0997,47535.47,26535.05,8,17,21000.42,0.4418
2025-01-01,D0191,R012,P001,CardioPlus,South,Tamil Nadu,Cardiology,Medium,3,32,37,0.0845,42342.69,28000.98,14,18,14341.70,0.3387
2025-01-01,D0191,R012,P004,NeuroZen,South,Tamil Nadu,Cardiology,Medium,8,26,29,0.0770,44164.27,25541.14,10,16,18623.13,0.4217
2025-01-01,D0192,R019,P002,GlucoCare,West,Maharashtra,Diabetology,Medium,7,45,52,0.0920,46269.62,30750.25,17,28,15519.37,0.3354
2025-01-01,D0193,R017,P002,GlucoCare,South,Kerala,Diabetology,Medium,6,45,54,0.0734,49036.88,32640.43,14,31,16396.46,0.3344
2025-01-01,D0194,R012,P001,CardioPlus,South,Karnataka,Cardiology,Low,5,24,28,0.0944,31697.21,19981.73,8,16,11715.49,0.3696
2025-01-01,D0195,R011,P005,MediCore,North,Punjab,General Medicine,High,6,46,51,0.1022,32969.01,23583.30,10,36,9385.70,0.2847
2025-01-01,D0196,R020,P002,GlucoCare,Central,Chhattisgarh,Diabetology,Medium,5,35,42,0.0892,37488.10,25790.28,14,21,11697.82,0.3120
2025-01-01,D0197,R008,P003,RespiraX,East,Odisha,Pulmonology,Medium,5,43,49,0.1040,62342.99,37038.21,12,31,25304.77,0.4059
2025-01-01,D0198,R015,P005,MediCore,Central,Chhattisgarh,General Medicine,Medium,3,33,35,0.0878,22987.29,16699.25,10,23,6288.05,0.2735
2025-01-01,D0199,R012,P002,GlucoCare,South,Karnataka,Diabetology,High,6,49,63,0.0699,57426.06,38339.91,21,28,19086.15,0.3324
2025-01-01,D0200,R005,P004,NeuroZen,Central,Jharkhand,Neurology,Low,4,29,33,0.0905,49521.41,27823.47,7,22,21697.93,0.4382
2025-01-01,D0201,R024,P004,NeuroZen,West,Gujarat,Neurology,Medium,3,28,36,0.0561,56065.33,32806.21,8,20,23259.12,0.4149
2025-01-01,D0202,R025,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,Medium,6,35,44,0.0658,40282.59,27027.66,12,23,13254.93,0.3290
2025-01-01,D0203,R004,P005,MediCore,West,Gujarat,General Medicine,High,1,40,49,0.1020,31681.53,22030.46,9,31,9651.07,0.3046
2025-01-01,D0204,R011,P003,RespiraX,North,Delhi,Pulmonology,Low,2,19,22,0.0598,29373.38,17644.38,4,15,11728.99,0.3993
2025-01-01,D0205,R020,P002,GlucoCare,Central,Jharkhand,Diabetology,High,5,38,49,0.0555,45352.67,30924.96,9,29,14427.71,0.3181
2025-01-01,D0206,R019,P004,NeuroZen,West,Maharashtra,Neurology,Medium,1,22,23,0.0994,34176.98,20306.84,6,16,13870.14,0.4058
2025-01-01,D0207,R022,P003,RespiraX,South,Telangana,Pulmonology,High,6,53,69,0.1011,88075.71,54362.91,20,33,33712.80,0.3828
2025-01-01,D0208,R016,P005,MediCore,North,Delhi,General Medicine,High,12,55,68,0.0922,44445.98,33142.28,20,35,11303.71,0.2543
2025-01-01,D0209,R016,P002,GlucoCare,North,Punjab,Diabetology,Medium,2,39,44,0.0815,39605.03,26876.03,15,24,12729.00,0.3214
2025-01-01,D0209,R006,P005,MediCore,North,Punjab,Diabetology,Medium,8,12,13,0.0690,8713.76,6202.88,3,9,2510.88,0.2882
2025-01-01,D0210,R012,P001,CardioPlus,South,Tamil Nadu,Cardiology,Low,4,24,31,0.0820,35572.53,22040.37,7,17,13532.16,0.3804
2025-01-01,D0211,R003,P003,RespiraX,East,West Bengal,Pulmonology,Medium,4,27,31,0.0755,40696.46,24682.08,8,19,16014.37,0.3935
2025-01-01,D0212,R011,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Medium,6,31,33,0.0701,30072.69,20736.69,10,21,9336.00,0.3104
2025-01-01,D0213,R001,P004,NeuroZen,North,Delhi,Neurology,Medium,6,33,43,0.0820,65129.05,38451.00,7,26,26678.04,0.4096
2025-01-01,D0214,R004,P003,RespiraX,West,Gujarat,Pulmonology,Medium,7,41,46,0.0564,61633.86,36920.02,15,26,24713.84,0.4010
2025-01-01,D0214,R019,P001,CardioPlus,West,Gujarat,Pulmonology,Medium,4,15,18,0.0692,20942.35,13178.31,3,12,7764.03,0.3707
2025-01-01,D0215,R006,P001,CardioPlus,North,Punjab,Cardiology,Medium,9,34,38,0.0663,44352.96,28237.14,8,26,16115.82,0.3634
2025-01-01,D0216,R008,P003,RespiraX,East,Assam,Pulmonology,High,7,57,61,0.0806,79638.10,49206.04,15,42,30432.06,0.3821
2025-01-01,D0217,R010,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,8,57,69,0.1021,102230.86,61460.78,21,36,40770.08,0.3988
2025-01-01,D0218,R013,P002,GlucoCare,East,Bihar,Diabetology,Low,3,23,28,0.0747,25391.10,16899.66,5,18,8491.44,0.3344
2025-01-01,D0219,R023,P004,NeuroZen,East,Odisha,Neurology,Low,2,24,28,0.0954,41793.40,24670.93,9,15,17122.47,0.4097
2025-01-01,D0220,R020,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,Medium,4,31,33,0.0772,43244.15,26614.18,7,24,16629.98,0.3846
2025-01-01,D0220,R020,P004,NeuroZen,Central,Madhya Pradesh,Pulmonology,Medium,1,10,10,0.0612,15490.87,8854.05,2,8,6636.82,0.4284
2025-01-01,D0221,R005,P005,MediCore,Central,Jharkhand,General Medicine,Medium,8,39,52,0.0796,34460.10,24274.02,16,23,10186.09,0.2956
2025-01-01,D0222,R010,P001,CardioPlus,Central,Chhattisgarh,Cardiology,Medium,6,22,25,0.1023,28052.97,17976.89,7,15,10076.08,0.3592
2025-01-01,D0223,R009,P004,NeuroZen,West,Maharashtra,Neurology,High,6,61,76,0.0884,114308.43,66652.36,26,35,47656.07,0.4169
2025-01-01,D0224,R002,P004,NeuroZen,South,Telangana,Neurology,Low,3,22,29,0.0777,44132.58,25073.80,4,18,19058.77,0.4319
2025-01-01,D0225,R011,P003,RespiraX,North,Punjab,Pulmonology,Low,3,19,20,0.1050,25418.57,15513.40,7,12,9905.17,0.3897
2025-01-01,D0226,R023,P003,RespiraX,East,Assam,Pulmonology,Medium,2,28,30,0.0824,39088.73,23752.06,6,22,15336.67,0.3924
2025-01-01,D0227,R001,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Medium,4,30,36,0.0651,32984.40,23112.14,9,21,9872.26,0.2993
2025-01-01,D0228,R009,P005,MediCore,West,Rajasthan,General Medicine,Medium,4,32,38,0.0904,24887.14,18604.95,8,24,6282.19,0.2524
2025-01-01,D0229,R005,P001,CardioPlus,Central,Chhattisgarh,Cardiology,High,7,54,61,0.0923,69215.12,44834.69,20,34,24380.43,0.3522
2025-01-01,D0230,R006,P005,MediCore,North,Uttar Pradesh,General Medicine,Low,1,17,20,0.0812,13231.27,9607.97,7,10,3623.30,0.2738
2025-01-01,D0231,R019,P003,RespiraX,West,Gujarat,Pulmonology,Medium,7,29,34,0.0893,43968.47,26806.09,9,20,17162.38,0.3903
2025-01-01,D0232,R001,P005,MediCore,North,Uttar Pradesh,General Medicine,Medium,6,28,31,0.0816,20497.59,14660.74,9,19,5836.84,0.2848
2025-01-01,D0233,R022,P001,CardioPlus,South,Kerala,Cardiology,Low,4,24,28,0.0711,32510.61,20232.34,8,16,12278.27,0.3777
2025-01-01,D0234,R008,P001,CardioPlus,East,Bihar,Cardiology,Low,1,17,20,0.0558,23604.20,15624.59,5,12,7979.61,0.3381
2025-01-01,D0235,R025,P003,RespiraX,Central,Jharkhand,Pulmonology,Low,6,24,26,0.0952,33406.74,19593.56,6,18,13813.18,0.4135
2025-01-01,D0236,R013,P002,GlucoCare,East,Odisha,Diabetology,Medium,6,30,34,0.0719,30925.35,20189.85,7,23,10735.50,0.3471
2025-01-01,D0237,R017,P005,MediCore,South,Telangana,General Medicine,Medium,6,26,33,0.0773,21922.38,16102.48,6,20,5819.90,0.2655
2025-01-01,D0238,R006,P005,MediCore,North,Punjab,General Medicine,High,9,48,51,0.0705,34129.61,25456.15,20,28,8673.47,0.2541
2025-01-01,D0239,R021,P004,NeuroZen,North,Punjab,Neurology,Low,3,24,26,0.0660,40070.74,23929.93,5,19,16140.81,0.4028
2025-01-01,D0240,R015,P005,MediCore,Central,Madhya Pradesh,General Medicine,Medium,6,29,38,0.0823,25107.74,18736.25,11,18,6371.50,0.2538
2025-01-01,D0241,R008,P002,GlucoCare,East,Bihar,Diabetology,High,9,59,74,0.0966,65511.33,44589.55,17,42,20921.78,0.3194
2025-01-01,D0242,R021,P002,GlucoCare,North,Delhi,Diabetology,Medium,2,21,25,0.0864,22382.97,14845.94,6,15,7537.03,0.3367
2025-01-01,D0242,R001,P004,NeuroZen,North,Delhi,Diabetology,Medium,6,26,29,0.1049,42832.53,25204.25,10,16,17628.28,0.4116
2025-01-01,D0243,R005,P003,RespiraX,Central,Jharkhand,Pulmonology,Low,1,14,17,0.0575,22750.87,13309.67,4,10,9441.19,0.4150
2025-01-01,D0243,R015,P005,MediCore,Central,Jharkhand,Pulmonology,Low,4,13,15,0.0677,10068.30,6986.54,5,8,3081.76,0.3061
2025-01-01,D0244,R004,P001,CardioPlus,West,Gujarat,Cardiology,Low,2,12,15,0.0972,16926.60,10861.84,3,9,6064.76,0.3583
2025-01-01,D0245,R020,P004,NeuroZen,Central,Jharkhand,Neurology,Low,3,17,19,0.0719,29096.11,16612.01,5,12,12484.10,0.4291
2025-01-01,D0246,R014,P004,NeuroZen,West,Maharashtra,Neurology,Medium,4,35,47,0.0626,72697.13,41749.99,8,27,30947.15,0.4257
2025-01-01,D0247,R011,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Medium,7,36,44,0.0852,39446.18,26753.14,13,23,12693.03,0.3218
2025-01-01,D0247,R006,P004,NeuroZen,North,Uttar Pradesh,Diabetology,Medium,3,18,23,0.0950,34345.93,19247.36,4,14,15098.57,0.4396
2025-01-01,D0248,R010,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,4,34,38,0.0630,50562.00,29525.40,12,22,21036.60,0.4161
2025-01-01,D0249,R007,P003,RespiraX,South,Kerala,Pulmonology,High,8,53,69,0.0965,88529.28,53694.61,17,36,34834.67,0.3935
2025-01-01,D0250,R023,P004,NeuroZen,East,Assam,Neurology,Low,3,16,17,0.0696,26096.60,15098.43,3,13,10998.17,0.4214
2025-01-01,D0251,R025,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,Medium,4,33,42,0.0715,55375.52,32206.06,11,22,23169.47,0.4184
2025-01-01,D0252,R009,P004,NeuroZen,West,Goa,Neurology,Medium,7,33,37,0.0640,57141.45,33577.36,12,21,23564.09,0.4124
2025-01-01,D0253,R013,P001,CardioPlus,East,West Bengal,Cardiology,High,8,46,52,0.0577,61251.18,38392.17,12,34,22859.01,0.3732
2025-01-01,D0254,R002,P002,GlucoCare,South,Karnataka,Diabetology,High,9,41,49,0.0844,43969.05,30683.05,13,28,13285.99,0.3022
2025-01-01,D0255,R016,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Medium,5,31,41,0.0919,36485.60,25303.38,12,19,11182.21,0.3065
2025-01-01,D0256,R003,P005,MediCore,East,West Bengal,General Medicine,Medium,2,28,35,0.1030,22604.47,15983.29,9,19,6621.18,0.2929
2025-01-01,D0257,R015,P002,GlucoCare,Central,Chhattisgarh,Diabetology,High,4,40,46,0.0729,41794.03,28265.94,15,25,13528.09,0.3237
2025-01-01,D0258,R019,P001,CardioPlus,West,Rajasthan,Cardiology,High,8,39,47,0.0700,54636.84,34221.69,9,30,20415.14,0.3737
2025-01-01,D0259,R012,P005,MediCore,South,Kerala,General Medicine,Low,6,39,45,0.0712,30093.36,21105.37,15,24,8987.99,0.2987
2025-01-01,D0260,R016,P002,GlucoCare,North,Haryana,Diabetology,Medium,4,28,29,0.0765,26247.00,17194.22,7,21,9052.78,0.3449
2025-01-01,D0261,R014,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,6,37,39,0.0746,51249.14,30052.79,11,26,21196.35,0.4136
2025-01-01,D0262,R005,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,9,38,43,0.1027,54787.38,31917.49,13,25,22869.89,0.4174
2025-01-01,D0263,R013,P004,NeuroZen,East,Odisha,Neurology,Medium,3,34,38,0.0620,58814.10,33061.27,12,22,25752.83,0.4379
2025-01-01,D0264,R006,P002,GlucoCare,North,Uttar Pradesh,Diabetology,High,5,39,47,0.0551,43522.97,28960.47,8,31,14562.50,0.3346
2025-01-01,D0265,R013,P003,RespiraX,East,West Bengal,Pulmonology,Medium,5,31,36,0.1040,45801.93,27422.39,12,19,18379.53,0.4013
2025-01-01,D0266,R005,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,3,32,33,0.0980,49112.19,29085.26,10,22,20026.93,0.4078
2025-01-01,D0266,R010,P002,GlucoCare,Central,Jharkhand,Neurology,Medium,4,21,25,0.0984,22088.69,14926.42,6,15,7162.27,0.3243
2025-01-01,D0267,R020,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,Medium,6,19,21,0.0577,28098.85,16834.46,5,14,11264.39,0.4009
2025-01-01,D0268,R015,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,1,23,25,0.0818,37876.78,22499.51,8,15,15377.26,0.4060
2025-01-01,D0269,R002,P002,GlucoCare,South,Telangana,Diabetology,High,6,40,46,0.0702,41914.38,28152.02,14,26,13762.36,0.3283
2025-01-01,D0270,R014,P001,CardioPlus,West,Maharashtra,Cardiology,High,8,41,46,0.0743,53229.32,33816.48,16,25,19412.85,0.3647
2025-01-01,D0271,R019,P005,MediCore,West,Gujarat,General Medicine,High,10,54,69,0.0726,46072.55,34342.97,18,36,11729.58,0.2546
2025-01-01,D0272,R022,P005,MediCore,South,Telangana,General Medicine,Medium,4,22,27,0.0907,17677.27,12990.31,9,13,4686.96,0.2651
2025-01-01,D0273,R004,P001,CardioPlus,West,Rajasthan,Cardiology,Low,4,21,22,0.0905,25011.45,16104.50,7,14,8906.95,0.3561
2025-01-01,D0274,R024,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,3,30,35,0.0996,44750.20,26066.76,7,23,18683.45,0.4175
2025-01-01,D0275,R015,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Low,4,23,29,0.0865,43709.23,24971.49,8,15,18737.74,0.4287
2025-01-01,D0276,R020,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,4,37,44,0.0977,65503.86,38597.96,13,24,26905.90,0.4108
2025-01-01,D0277,R007,P004,NeuroZen,South,Karnataka,Neurology,Medium,6,32,38,0.0624,58787.57,34390.01,11,21,24397.56,0.4150
2025-01-01,D0278,R008,P002,GlucoCare,East,West Bengal,Diabetology,Medium,4,35,37,0.0870,33104.37,23334.18,13,22,9770.18,0.2951
2025-01-01,D0279,R023,P003,RespiraX,East,West Bengal,Pulmonology,High,8,52,56,0.0681,74102.42,44832.32,21,31,29270.10,0.3950
2025-01-01,D0279,R003,P001,CardioPlus,East,West Bengal,Pulmonology,High,9,29,37,0.0862,42263.05,26114.08,11,18,16148.97,0.3821
2025-01-01,D0280,R004,P005,MediCore,West,Maharashtra,General Medicine,Medium,4,38,50,0.0917,32699.87,24123.35,11,27,8576.52,0.2623
2025-01-01,D0281,R005,P001,CardioPlus,Central,Chhattisgarh,Cardiology,Medium,2,25,29,0.0997,32635.94,20605.97,9,16,12029.97,0.3686
2025-01-01,D0282,R004,P002,GlucoCare,West,Maharashtra,Diabetology,Medium,1,36,43,0.1041,37752.92,26390.81,14,22,11362.11,0.3010
2025-01-01,D0283,R008,P004,NeuroZen,East,West Bengal,Neurology,Low,1,11,14,0.0893,21036.27,12657.13,2,9,8379.14,0.3983
2025-01-01,D0284,R015,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,High,8,53,64,0.0892,57128.23,39058.77,14,39,18069.46,0.3163
2025-01-01,D0285,R013,P001,CardioPlus,East,Assam,Cardiology,High,9,56,65,0.0965,73408.29,45107.33,24,32,28300.96,0.3855
2025-01-01,D0286,R015,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,4,32,41,0.1021,52273.93,31933.80,11,21,20340.13,0.3891
2025-01-01,D0287,R011,P001,CardioPlus,North,Uttar Pradesh,Cardiology,Low,2,14,17,0.0606,19963.22,12774.74,4,10,7188.48,0.3601
2025-01-01,D0288,R002,P002,GlucoCare,South,Tamil Nadu,Diabetology,Low,5,17,19,0.0815,17102.07,11694.62,6,11,5407.45,0.3162
2025-01-01,D0289,R013,P005,MediCore,East,Odisha,General Medicine,Medium,6,31,33,0.0859,21718.06,15558.11,12,19,6159.94,0.2836
2025-01-01,D0290,R008,P003,RespiraX,East,West Bengal,Pulmonology,Medium,7,33,43,0.0654,57065.17,34208.00,8,25,22857.17,0.4005
2025-01-01,D0291,R011,P001,CardioPlus,North,Punjab,Cardiology,High,7,47,55,0.0703,63920.28,41057.63,12,35,22862.65,0.3577
2025-01-01,D0292,R013,P003,RespiraX,East,West Bengal,Pulmonology,Low,3,21,25,0.0651,33188.82,19661.81,8,13,13527.01,0.4076
2025-01-01,D0293,R004,P003,RespiraX,West,Maharashtra,Pulmonology,Medium,4,32,36,0.0843,46810.99,28547.14,12,20,18263.85,0.3902
2025-01-01,D0294,R018,P005,MediCore,East,West Bengal,General Medicine,Medium,2,33,42,0.0803,27812.12,20218.18,10,23,7593.95,0.2730
2025-01-01,D0295,R022,P004,NeuroZen,South,Tamil Nadu,Neurology,High,5,41,51,0.0603,79072.15,46766.21,10,31,32305.93,0.4086
2025-01-01,D0296,R010,P001,CardioPlus,Central,Madhya Pradesh,Cardiology,Low,2,16,18,0.1013,20220.75,13019.42,5,11,7201.33,0.3561
2025-01-01,D0297,R007,P005,MediCore,South,Tamil Nadu,General Medicine,Low,1,17,22,0.0784,14597.74,10674.22,4,13,3923.51,0.2688
2025-01-01,D0298,R006,P003,RespiraX,North,Uttar Pradesh,Pulmonology,Medium,1,25,30,0.0710,39573.70,24401.99,7,18,15171.71,0.3834
2025-01-01,D0299,R024,P005,MediCore,West,Maharashtra,General Medicine,Medium,3,35,40,0.0939,26094.55,18499.55,8,27,7595.00,0.2911
2025-01-01,D0300,R014,P004,NeuroZen,West,Rajasthan,Neurology,Low,3,19,21,0.0809,31846.27,18901.48,5,14,12944.80,0.4065
2025-01-01,D0301,R007,P003,RespiraX,South,Tamil Nadu,Pulmonology,Medium,3,27,31,0.0786,40559.28,24806.86,8,19,15752.42,0.3884
2025-01-01,D0302,R002,P004,NeuroZen,South,Tamil Nadu,Neurology,Medium,3,23,27,0.0976,40199.81,23123.52,6,17,17076.30,0.4248
2025-01-01,D0303,R004,P001,CardioPlus,West,Gujarat,Cardiology,Low,2,16,21,0.1009,23600.36,15616.41,4,12,7983.94,0.3383
2025-01-01,D0304,R020,P004,NeuroZen,Central,Chhattisgarh,Neurology,Medium,3,34,42,0.1007,62319.64,35130.75,9,25,27188.89,0.4363
2025-01-01,D0305,R009,P005,MediCore,West,Maharashtra,General Medicine,High,5,43,57,0.0870,37471.21,27413.92,17,26,10057.30,0.2684
2025-01-01,D0306,R001,P005,MediCore,North,Punjab,General Medicine,Low,1,15,16,0.0708,10704.86,7791.33,4,11,2913.53,0.2722
2025-01-01,D0307,R017,P005,MediCore,South,Tamil Nadu,General Medicine,Low,4,25,31,0.0972,20150.41,14766.25,10,15,5384.16,0.2672
2025-01-01,D0308,R025,P004,NeuroZen,Central,Jharkhand,Neurology,Low,1,13,16,0.0828,24214.85,13708.16,5,8,10506.69,0.4339
2025-01-01,D0309,R025,P003,RespiraX,Central,Chhattisgarh,Pulmonology,Medium,5,24,31,0.0946,39856.95,23940.92,7,17,15916.03,0.3993
2025-01-01,D0310,R013,P003,RespiraX,East,West Bengal,Pulmonology,Medium,6,35,37,0.0788,48398.77,27920.10,11,24,20478.67,0.4231
2025-01-01,D0311,R021,P004,NeuroZen,North,Delhi,Neurology,Medium,6,43,53,0.0980,78877.23,46326.33,15,28,32550.89,0.4127
2025-01-01,D0311,R001,P001,CardioPlus,North,Delhi,Neurology,Medium,4,23,28,0.0875,31937.41,19818.64,8,15,12118.77,0.3795
2025-01-01,D0312,R003,P001,CardioPlus,East,Odisha,Cardiology,Medium,6,22,23,0.0633,26930.00,17291.54,7,15,9638.46,0.3579
2025-01-01,D0313,R013,P004,NeuroZen,East,West Bengal,Neurology,Medium,5,34,39,0.0675,60005.30,35084.42,7,27,24920.88,0.4153
2025-01-01,D0314,R016,P005,MediCore,North,Punjab,General Medicine,Low,4,21,24,0.0931,15670.81,11307.20,5,16,4363.61,0.2785
2025-01-01,D0315,R008,P001,CardioPlus,East,Assam,Cardiology,Medium,4,29,35,0.1019,39290.75,26078.87,6,23,13211.88,0.3363
2025-01-01,D0316,R001,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,1,25,32,0.0897,48063.76,27496.05,9,16,20567.71,0.4279
2025-01-01,D0317,R005,P005,MediCore,Central,Chhattisgarh,General Medicine,High,13,57,73,0.0636,49219.47,34567.66,20,37,14651.81,0.2977
2025-01-01,D0317,R010,P001,CardioPlus,Central,Chhattisgarh,General Medicine,High,7,25,32,0.0721,37117.98,23502.30,6,19,13615.67,0.3668
2025-01-01,D0318,R001,P002,GlucoCare,North,Haryana,Diabetology,High,8,64,74,0.0922,65830.58,45045.57,23,41,20785.01,0.3157
2025-01-01,D0319,R017,P003,RespiraX,South,Kerala,Pulmonology,Low,2,21,26,0.0930,33486.18,20711.24,5,16,12774.93,0.3815
2025-01-01,D0320,R005,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,9,59,72,0.0685,110662.37,63915.32,21,38,46747.04,0.4224
2025-01-01,D0321,R019,P002,GlucoCare,West,Rajasthan,Diabetology,High,7,51,61,0.0694,55628.49,38564.47,13,38,17064.02,0.3067
2025-01-01,D0322,R016,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,2,16,17,0.0933,15105.27,10419.31,3,13,4685.96,0.3102
2025-01-01,D0323,R017,P004,NeuroZen,South,Telangana,Neurology,High,4,52,57,0.0726,87217.59,49792.34,12,40,37425.25,0.4291
